Year,Sex,Age,Location,Quantile,Units,Value
2009,,,,,PERCENT,4.14
2009,,,,,KMSQ,265.18
2010,,,,,PERCENT,-0.1442
2010,,,,,KMSQ,35289.44269
2010,,,,,PERCENT,0.01557
2010,,,,,PERCENT,-1.51436
2010,,,,,KMSQ,3292.24936
2010,,,,,PERCENT,0.00145
2010,,,,,KMSQ,348.51257
2010,,,,,PERCENT,0.00015
2010,,,,,KMSQ,386.52972
2010,,,,,PERCENT,0.00017
2010,,,,,KMSQ,274.75
2010,,,,,PERCENT,-3.34
2010,,,,,KMSQ,2.6
2010,,,,,PERCENT,0.94
2010,,,,,KMSQ,11.78
2010,,,,,PERCENT,4.29
2010,,,,,KMSQ,265.56
2011,,,,,PERCENT,0.08914
2011,,,,,KMSQ,35371.90635
2011,,,,,PERCENT,0.0156
2011,,,,,PERCENT,3.51596
2011,,,,,KMSQ,3460.40657
2011,,,,,PERCENT,0.00153
2011,,,,,KMSQ,348.59138
2011,,,,,PERCENT,0.00015
2011,,,,,KMSQ,382.95683
2011,,,,,PERCENT,0.00017
2012,,,,,PERCENT,0.33308
2012,,,,,KMSQ,35458.11363
2012,,,,,PERCENT,0.01564
2012,,,,,PERCENT,5.4012
2012,,,,,KMSQ,3523.42778
2012,,,,,PERCENT,0.00155
2012,,,,,KMSQ,357.30234
2012,,,,,PERCENT,0.00016
2012,,,,,KMSQ,389.26187
2012,,,,,PERCENT,0.00017
2013,,,,,PERCENT,0.38944
2013,,,,,KMSQ,35478.03297
2013,,,,,PERCENT,0.01565
2013,,,,,PERCENT,3.747
2013,,,,,KMSQ,3468.13
2013,,,,,PERCENT,0.00153
2013,,,,,KMSQ,360.10467
2013,,,,,PERCENT,0.00016
2013,,,,,KMSQ,389.66761
2013,,,,,PERCENT,0.00017
2014,,,,,PERCENT,0.47818
2014,,,,,KMSQ,35509.39176
2014,,,,,PERCENT,0.01566
2014,,,,,PERCENT,16.02808
2014,,,,,KMSQ,3878.67076
2014,,,,,PERCENT,0.00171
2014,,,,,KMSQ,358.1827
2014,,,,,PERCENT,0.00016
2014,,,,,KMSQ,390.14155
2014,,,,,PERCENT,0.00017
2015,,,,,PERCENT,0.30255
2015,,,,,KMSQ,35447.32475
2015,,,,,PERCENT,0.01564
2015,,,,,PERCENT,26.08611
2015,,,,,KMSQ,4214.89787
2015,,,,,PERCENT,0.00186
2015,,,,,KMSQ,355.32217
2015,,,,,PERCENT,0.00016
2015,,,,,KMSQ,395.10905
2015,,,,,PERCENT,0.00017
2015,,,,,KMSQ,274.75
2015,,,,,PERCENT,-2.86
2015,,,,,KMSQ,3.62
2015,,,,,PERCENT,1.32
2015,,,,,KMSQ,11.47
2015,,,,,PERCENT,4.18
2015,,,,,KMSQ,266.9
2016,,,,,PERCENT,0.23847
2016,,,,,KMSQ,35424.67887
2016,,,,,PERCENT,0.01563
2016,,,,,PERCENT,30.63847
2016,,,,,KMSQ,4367.07767
2016,,,,,PERCENT,0.00193
2016,,,,,KMSQ,350.90666
2016,,,,,PERCENT,0.00015
2016,,,,,KMSQ,398.41605
2016,,,,,PERCENT,0.00018
2016,,,,,KMSQ,274.75
2016,,,,,PERCENT,-3.45
2016,,,,,KMSQ,2.98
2016,,,,,PERCENT,1.09
2016,,,,,KMSQ,12.45
2016,,,,,PERCENT,4.53
2016,,,,,KMSQ,265.28
2017,,,,,PERCENT,0.14158
2017,,,,,KMSQ,35390.43727
2017,,,,,PERCENT,0.01561
2017,,,,,PERCENT,43.64025
2017,,,,,KMSQ,4801.71059
2017,,,,,PERCENT,0.00212
2017,,,,,PERCENT,54.46394
2017,,,,,PERCENT,9.48621
2017,,,,,PERCENT,19.39673
2017,,,,,PERCENT,16.65312
2017,,,,,PERCENT,83.89796
2017,,,,,PERCENT,3.2551
2017,,,,,PERCENT,4.39232
2017,,,,,PERCENT,8.45462
2017,,,,,KMSQ,339.71623
2017,,,,,PERCENT,0.00015
2017,,,,,KMSQ,398.07956
2017,,,,,PERCENT,0.00018
2017,,,,,KMSQ,235536.63
2017,,,,,PERCENT,10.11
2018,,,,,PERCENT,0.27431
2018,,,,,KMSQ,35437.34412
2018,,,,,PERCENT,0.01563
2018,,,,,PERCENT,54.13678
2018,,,,,KMSQ,5152.59594
2018,,,,,PERCENT,0.00227
2018,,,,,PERCENT,15.67212
2018,,,,,PERCENT,13.96712
2018,,,,,PERCENT,5.60049
2018,,,,,PERCENT,64.76027
2018,,,,,PERCENT,11.60702
2018,,,,,PERCENT,5.93556
2018,,,,,PERCENT,3.61349
2018,,,,,PERCENT,78.84393
2018,,,,,KMSQ,333.3543
2018,,,,,PERCENT,0.00015
2018,,,,,KMSQ,397.91197
2018,,,,,PERCENT,0.00018
2019,,,,,PERCENT,0.72223
2019,,,,,KMSQ,35595.64123
2019,,,,,PERCENT,0.0157
2019,,,,,PERCENT,53.65181
2019,,,,,KMSQ,5136.38422
2019,,,,,PERCENT,0.00227
2019,,,,,PERCENT,59.54326
2019,,,,,PERCENT,6.18263
2019,,,,,PERCENT,15.74453
2019,,,,,PERCENT,18.52958
2019,,,,,PERCENT,84.60687
2019,,,,,PERCENT,2.98366
2019,,,,,PERCENT,5.29053
2019,,,,,PERCENT,7.11894
2019,,,,,KMSQ,331.29407
2019,,,,,PERCENT,0.00015
2019,,,,,KMSQ,396.85457
2019,,,,,PERCENT,0.00018
2020,,,,,PERCENT,0.89243
2020,,,,,KMSQ,35655.7916
2020,,,,,PERCENT,0.01573
2020,,,,,PERCENT,53.36741
2020,,,,,KMSQ,5126.87705
2020,,,,,PERCENT,0.00226
2020,,,,,PERCENT,17.88192
2020,,,,,PERCENT,13.51726
2020,,,,,PERCENT,4.04066
2020,,,,,PERCENT,64.56016
2020,,,,,PERCENT,11.08368
2020,,,,,PERCENT,1.20284
2020,,,,,PERCENT,5.29254
2020,,,,,PERCENT,82.42095
2020,,,,,KMSQ,323.09143
2020,,,,,PERCENT,0.00014
2020,,,,,KMSQ,390.805
2020,,,,,PERCENT,0.00017
2021,,,,,PERCENT,0.93316
2021,,,,,KMSQ,35670.18431
2021,,,,,PERCENT,0.01573
2021,,,,,PERCENT,59.99825
2021,,,,,KMSQ,5348.53758
2021,,,,,PERCENT,0.00236
2021,,,,,KMSQ,318.9503
2021,,,,,PERCENT,0.00014
2021,,,,,KMSQ,384.11794
2021,,,,,PERCENT,0.00017
