Year,Sex,Age,Location,Units,Value
2007,FEMALE,,,PERCENT,7.40696
2007,FEMALE,,,PERCENT,0
2007,FEMALE,,,PERCENT,30.5591
2007,FEMALE,,,PERCENT,13.2799
2007,FEMALE,,,PERCENT,35.90446
2007,FEMALE,,,PERCENT,7.65036
2007,FEMALE,,,PERCENT,32.32766
2007,FEMALE,,,PERCENT,16.02241
2007,FEMALE,,,PERCENT,47.74517
2007,FEMALE,,,PERCENT,26.52227
2007,FEMALE,,,PERCENT,7.27796
2007,FEMALE,,,PERCENT,28.49273
2007,FEMALE,,,PERCENT,15.75978
2007,FEMALE,,,PERCENT,45.55529
2007,FEMALE,,RURAL,PERCENT,16.5792
2007,FEMALE,,RURAL,PERCENT,2.98107
2007,FEMALE,,RURAL,PERCENT,26.48302
2007,FEMALE,,RURAL,PERCENT,11.25754
2007,FEMALE,,RURAL,PERCENT,1.41456
2007,FEMALE,,RURAL,PERCENT,0
2007,FEMALE,,RURAL,PERCENT,4.45384
2007,FEMALE,,RURAL,PERCENT,7.12426
2007,FEMALE,,RURAL,PERCENT,0
2007,FEMALE,,RURAL,PERCENT,0
2007,FEMALE,,RURAL,PERCENT,5.60234
2007,FEMALE,,RURAL,PERCENT,23.13878
2007,FEMALE,,RURAL,PERCENT,28.79506
2007,FEMALE,,RURAL,PERCENT,22.90515
2007,FEMALE,,RURAL,PERCENT,0
2007,FEMALE,,RURAL,PERCENT,22.13756
2007,FEMALE,,RURAL,PERCENT,12.01581
2007,FEMALE,,RURAL,PERCENT,4.81236
2007,FEMALE,,URBAN,PERCENT,17.86582
2007,FEMALE,,URBAN,PERCENT,67.0405
2007,FEMALE,,URBAN,PERCENT,0
2007,FEMALE,,URBAN,PERCENT,0
2007,FEMALE,,URBAN,PERCENT,0
2007,FEMALE,,URBAN,PERCENT,0
2007,FEMALE,,URBAN,PERCENT,8.22046
2007,FEMALE,,URBAN,PERCENT,81.78159
2007,FEMALE,,URBAN,PERCENT,52.77182
2007,FEMALE,,URBAN,PERCENT,25.65927
2007,FEMALE,,URBAN,PERCENT,39.6064
2007,FEMALE,,URBAN,PERCENT,21.83555
2007,FEMALE,,URBAN,PERCENT,66.43406
2007,FEMALE,,URBAN,PERCENT,30.89204
2007,FEMALE,,URBAN,PERCENT,50.7862
2007,FEMALE,,URBAN,PERCENT,40.89351
2007,FEMALE,,URBAN,PERCENT,54.88218
2007,FEMALE,,URBAN,PERCENT,0
2007,MALE,,,PERCENT,16.49502
2007,MALE,,,PERCENT,50.23956
2007,MALE,,,PERCENT,28.20686
2007,MALE,,,PERCENT,3.3358
2007,MALE,,,PERCENT,38.90308
2007,MALE,,,PERCENT,39.19518
2007,MALE,,,PERCENT,36.8076
2007,MALE,,,PERCENT,36.60537
2007,MALE,,,PERCENT,42.10862
2007,MALE,,,PERCENT,57.84048
2007,MALE,,,PERCENT,75.93967
2007,MALE,,,PERCENT,19.63293
2007,MALE,,,PERCENT,17.28291
2007,MALE,,,PERCENT,37.04132
2007,MALE,,,PERCENT,7.50864
2007,MALE,,,PERCENT,18.38926
2007,MALE,,,PERCENT,72.30297
2007,MALE,,,PERCENT,10.71427
2007,MALE,,RURAL,PERCENT,33.82004
2007,MALE,,RURAL,PERCENT,9.1834
2007,MALE,,RURAL,PERCENT,20.47274
2007,MALE,,RURAL,PERCENT,35.87734
2007,MALE,,RURAL,PERCENT,8.36714
2007,MALE,,RURAL,PERCENT,0
2007,MALE,,RURAL,PERCENT,3.62514
2007,MALE,,RURAL,PERCENT,9.44568
2007,MALE,,RURAL,PERCENT,15.69754
2007,MALE,,RURAL,PERCENT,17.4972
2007,MALE,,RURAL,PERCENT,27.99597
2007,MALE,,RURAL,PERCENT,17.43243
2007,MALE,,RURAL,PERCENT,35.76674
2007,MALE,,RURAL,PERCENT,27.21567
2007,MALE,,RURAL,PERCENT,19.12485
2007,MALE,,RURAL,PERCENT,0
2007,MALE,,RURAL,PERCENT,50.36221
2007,MALE,,RURAL,PERCENT,0
2007,MALE,,URBAN,PERCENT,76.17599
2007,MALE,,URBAN,PERCENT,70.14053
2007,MALE,,URBAN,PERCENT,19.91785
2007,MALE,,URBAN,PERCENT,0
2007,MALE,,URBAN,PERCENT,72.91846
2007,MALE,,URBAN,PERCENT,26.85826
2007,MALE,,URBAN,PERCENT,0
2007,MALE,,URBAN,PERCENT,55.64456
2007,MALE,,URBAN,PERCENT,37.57672
2007,MALE,,URBAN,PERCENT,15.34023
2007,MALE,,URBAN,PERCENT,64.4654
2007,MALE,,URBAN,PERCENT,0
2007,MALE,,URBAN,PERCENT,1.80455
2007,MALE,,URBAN,PERCENT,62.79157
2007,MALE,,URBAN,PERCENT,68.55206
2007,MALE,,URBAN,PERCENT,30.31729
2007,MALE,,URBAN,PERCENT,53.91375
2007,MALE,,URBAN,PERCENT,68.43527
2010,,,,PERCENT,79.94522
2010,,,,PERCENT,20.69101
2010,,,,PERCENT,13.9102
2010,,,,PERCENT,10.62548
2010,,,,PERCENT,25.2635
2010,,,,PERCENT,33.74194
2010,,,,PERCENT,39.68252
2010,,,,PERCENT,3.10645
2010,,,,PERCENT,5.6618
2010,,,,PERCENT,13.8788
2010,,,,PERCENT,33.36697
2010,,,,PERCENT,44.46562
2010,,,,PERCENT,47.12196
2010,,,,PERCENT,26.60003
2010,,,,PERCENT,69.74387
2010,,,,PERCENT,2.81217
2010,,,,PERCENT,34.38906
2010,,,,PERCENT,18.2013
2010,,,RURAL,PERCENT,25.36395
2010,,,RURAL,PERCENT,28.05708
2010,,,RURAL,PERCENT,49.29675
2010,,,RURAL,PERCENT,12.13048
2010,,,RURAL,PERCENT,42.10786
2010,,,RURAL,PERCENT,20.34111
2010,,,RURAL,PERCENT,13.50412
2010,,,RURAL,PERCENT,3.2149
2010,,,RURAL,PERCENT,5.13946
2010,,,RURAL,PERCENT,10.00054
2010,,,RURAL,PERCENT,31.88681
2010,,,RURAL,PERCENT,30.87395
2010,,,RURAL,PERCENT,20.42303
2010,,,RURAL,PERCENT,17.69761
2010,,,RURAL,PERCENT,5.64222
2010,,,RURAL,PERCENT,2.94946
2010,,,RURAL,PERCENT,24.15168
2010,,,RURAL,PERCENT,69.49862
2010,,,URBAN,PERCENT,44.01593
2010,,,URBAN,PERCENT,41.47678
2010,,,URBAN,PERCENT,0
2010,,,URBAN,PERCENT,23.23865
2010,,,URBAN,PERCENT,5.80591
2010,,,URBAN,PERCENT,55.33692
2010,,,URBAN,PERCENT,70.28671
2010,,,URBAN,PERCENT,43.2006
2010,,,URBAN,PERCENT,24.94072
2010,,,URBAN,PERCENT,22.93502
2010,,,URBAN,PERCENT,59.33662
2010,,,URBAN,PERCENT,80.6511
2010,,,URBAN,PERCENT,0.72785
2010,,,URBAN,PERCENT,30.66442
2010,,,URBAN,PERCENT,43.08898
2010,,,URBAN,PERCENT,11.61974
2010,,,URBAN,PERCENT,71.53004
2010,,,URBAN,PERCENT,48.96039
2010,FEMALE,,,PERCENT,69.75972
2010,FEMALE,,,PERCENT,28.256
2010,FEMALE,,,PERCENT,31.1221
2010,FEMALE,,,PERCENT,2.4619
2010,FEMALE,,,PERCENT,25.20563
2010,FEMALE,,,PERCENT,45.79604
2010,FEMALE,,,PERCENT,42.67512
2010,FEMALE,,,PERCENT,15.02205
2010,FEMALE,,,PERCENT,9.7836
2010,FEMALE,,,PERCENT,10.83795
2010,FEMALE,,,PERCENT,4.58774
2010,FEMALE,,,PERCENT,36.09719
2010,FEMALE,,,PERCENT,0.9318
2010,FEMALE,,,PERCENT,2.81836
2010,FEMALE,,,PERCENT,21.49426
2010,FEMALE,,,PERCENT,31.53256
2010,FEMALE,,,PERCENT,77.16189
2010,FEMALE,,,PERCENT,15.90911
2010,FEMALE,,RURAL,PERCENT,39.49853
2010,FEMALE,,RURAL,PERCENT,29.81133
2010,FEMALE,,RURAL,PERCENT,14.29093
2010,FEMALE,,RURAL,PERCENT,2.77428
2010,FEMALE,,RURAL,PERCENT,23.94149
2010,FEMALE,,RURAL,PERCENT,0.95169
2010,FEMALE,,RURAL,PERCENT,2.12983
2010,FEMALE,,RURAL,PERCENT,15.48747
2010,FEMALE,,RURAL,PERCENT,0
2010,FEMALE,,RURAL,PERCENT,0
2010,FEMALE,,RURAL,PERCENT,2.43304
2010,FEMALE,,RURAL,PERCENT,2.59408
2010,FEMALE,,RURAL,PERCENT,28.54728
2010,FEMALE,,RURAL,PERCENT,23.28217
2010,FEMALE,,RURAL,PERCENT,16.50541
2010,FEMALE,,RURAL,PERCENT,9.69137
2010,FEMALE,,RURAL,PERCENT,21.64338
2010,FEMALE,,RURAL,PERCENT,0
2010,FEMALE,,URBAN,PERCENT,68.25793
2010,FEMALE,,URBAN,PERCENT,21.07461
2010,FEMALE,,URBAN,PERCENT,0
2010,FEMALE,,URBAN,PERCENT,38.18426
2010,FEMALE,,URBAN,PERCENT,43.41333
2010,FEMALE,,URBAN,PERCENT,36.09465
2010,FEMALE,,URBAN,PERCENT,54.57335
2010,FEMALE,,URBAN,PERCENT,28.1246
2010,FEMALE,,URBAN,PERCENT,40.29008
2010,FEMALE,,URBAN,PERCENT,19.79394
2010,FEMALE,,URBAN,PERCENT,57.07034
2010,FEMALE,,URBAN,PERCENT,78.09327
2010,FEMALE,,URBAN,PERCENT,3.20785
2010,FEMALE,,URBAN,PERCENT,7.8749
2010,FEMALE,,URBAN,PERCENT,70.84573
2010,FEMALE,,URBAN,PERCENT,0
2010,FEMALE,,URBAN,PERCENT,0
2010,FEMALE,,URBAN,PERCENT,0
2010,MALE,,,PERCENT,35.27089
2010,MALE,,,PERCENT,27.87904
2010,MALE,,,PERCENT,17.99489
2010,MALE,,,PERCENT,43.6448
2010,MALE,,,PERCENT,17.22096
2010,MALE,,,PERCENT,20.44299
2010,MALE,,,PERCENT,16.69808
2010,MALE,,,PERCENT,82.78612
2010,MALE,,,PERCENT,48.17341
2010,MALE,,,PERCENT,69.72781
2010,MALE,,,PERCENT,39.38103
2010,MALE,,,PERCENT,37.13108
2010,MALE,,,PERCENT,3.13181
2010,MALE,,,PERCENT,5.72122
2010,MALE,,,PERCENT,25.1641
2010,MALE,,,PERCENT,28.68421
2010,MALE,,,PERCENT,46.07497
2010,MALE,,,PERCENT,9.38597
2010,MALE,,RURAL,PERCENT,3.28101
2010,MALE,,RURAL,PERCENT,0
2010,MALE,,RURAL,PERCENT,17.36727
2010,MALE,,RURAL,PERCENT,9.58011
2010,MALE,,RURAL,PERCENT,26.48364
2010,MALE,,RURAL,PERCENT,32.90003
2010,MALE,,RURAL,PERCENT,19.83201
2010,MALE,,RURAL,PERCENT,25.13513
2010,MALE,,RURAL,PERCENT,32.76547
2010,MALE,,RURAL,PERCENT,8.5263
2010,MALE,,RURAL,PERCENT,6.01709
2010,MALE,,RURAL,PERCENT,33.67366
2010,MALE,,RURAL,PERCENT,44.12438
2010,MALE,,RURAL,PERCENT,24.05315
2010,MALE,,RURAL,PERCENT,17.32836
2010,MALE,,RURAL,PERCENT,26.67233
2010,MALE,,RURAL,PERCENT,0
2010,MALE,,RURAL,PERCENT,43.95657
2010,MALE,,URBAN,PERCENT,65.92839
2010,MALE,,URBAN,PERCENT,15.58705
2010,MALE,,URBAN,PERCENT,1.19991
2010,MALE,,URBAN,PERCENT,72.22302
2010,MALE,,URBAN,PERCENT,25.3474
2010,MALE,,URBAN,PERCENT,51.02842
2010,MALE,,URBAN,PERCENT,56.06316
2010,MALE,,URBAN,PERCENT,45.12347
2010,MALE,,URBAN,PERCENT,72.23633
2010,MALE,,URBAN,PERCENT,44.54749
2010,MALE,,URBAN,PERCENT,29.41693
2010,MALE,,URBAN,PERCENT,31.20929
2010,MALE,,URBAN,PERCENT,83.22007
2010,MALE,,URBAN,PERCENT,0
2010,MALE,,URBAN,PERCENT,33.33239
2010,MALE,,URBAN,PERCENT,45.23907
2010,MALE,,URBAN,PERCENT,61.65364
2010,MALE,,URBAN,PERCENT,8.22345
2013,,,,PERCENT,32.73672
2013,,,,PERCENT,53.46335
2013,,,,PERCENT,27.1876
2013,,,,PERCENT,46.22018
2013,,,,PERCENT,56.34995
2013,,,,PERCENT,25.51588
2013,,,,PERCENT,14.89741
2013,,,,PERCENT,6.73408
2013,,,,PERCENT,56.73278
2013,,,,PERCENT,58.21716
2013,,,,PERCENT,48.81462
2013,,,,PERCENT,68.9453
2013,,,,PERCENT,23.22712
2013,,,,PERCENT,12.90723
2013,,,,PERCENT,84.12666
2013,,,,PERCENT,72.72427
2013,,,,PERCENT,91.56803
2013,,,,PERCENT,63.86251
2013,,,RURAL,PERCENT,70.30373
2013,,,RURAL,PERCENT,51.8418
2013,,,RURAL,PERCENT,61.89452
2013,,,RURAL,PERCENT,17.98795
2013,,,RURAL,PERCENT,14.44847
2013,,,RURAL,PERCENT,12.67478
2013,,,RURAL,PERCENT,6.26949
2013,,,RURAL,PERCENT,25.81088
2013,,,RURAL,PERCENT,38.01428
2013,,,RURAL,PERCENT,43.29337
2013,,,RURAL,PERCENT,65.23834
2013,,,RURAL,PERCENT,47.03153
2013,,,RURAL,PERCENT,13.63931
2013,,,RURAL,PERCENT,31.35309
2013,,,RURAL,PERCENT,55.78479
2013,,,RURAL,PERCENT,57.58662
2013,,,RURAL,PERCENT,0
2013,,,RURAL,PERCENT,89.69627
2013,,,URBAN,PERCENT,91.61495
2013,,,URBAN,PERCENT,44.07123
2013,,,URBAN,PERCENT,57.34203
2013,,,URBAN,PERCENT,27.79896
2013,,,URBAN,PERCENT,75.75311
2013,,,URBAN,PERCENT,61.07986
2013,,,URBAN,PERCENT,57.55485
2013,,,URBAN,PERCENT,64.99001
2013,,,URBAN,PERCENT,85.32569
2013,,,URBAN,PERCENT,79.91493
2013,,,URBAN,PERCENT,65.0639
2013,,,URBAN,PERCENT,84.62133
2013,,,URBAN,PERCENT,44.54996
2013,,,URBAN,PERCENT,13.72114
2013,,,URBAN,PERCENT,74.78582
2013,,,URBAN,PERCENT,65.21846
2013,,,URBAN,PERCENT,17.49641
2013,,,URBAN,PERCENT,2.42105
2013,FEMALE,,,PERCENT,27.11015
2013,FEMALE,,,PERCENT,7.46987
2013,FEMALE,,,PERCENT,91.10019
2013,FEMALE,,,PERCENT,5.86711
2013,FEMALE,,,PERCENT,3.79677
2013,FEMALE,,,PERCENT,54.25195
2013,FEMALE,,,PERCENT,18.93275
2013,FEMALE,,,PERCENT,21.2893
2013,FEMALE,,,PERCENT,21.3334
2013,FEMALE,,,PERCENT,36.5028
2013,FEMALE,,,PERCENT,66.51914
2013,FEMALE,,,PERCENT,71.69758
2013,FEMALE,,,PERCENT,51.00992
2013,FEMALE,,,PERCENT,51.6465
2013,FEMALE,,,PERCENT,84.9872
2013,FEMALE,,,PERCENT,48.80479
2013,FEMALE,,,PERCENT,41.54848
2013,FEMALE,,,PERCENT,58.82542
2013,FEMALE,,RURAL,PERCENT,6.82301
2013,FEMALE,,RURAL,PERCENT,30.12696
2013,FEMALE,,RURAL,PERCENT,43.91975
2013,FEMALE,,RURAL,PERCENT,51.79067
2013,FEMALE,,RURAL,PERCENT,8.05065
2013,FEMALE,,RURAL,PERCENT,11.03239
2013,FEMALE,,RURAL,PERCENT,0
2013,FEMALE,,RURAL,PERCENT,0
2013,FEMALE,,RURAL,PERCENT,62.95604
2013,FEMALE,,RURAL,PERCENT,38.88629
2013,FEMALE,,RURAL,PERCENT,19.56653
2013,FEMALE,,RURAL,PERCENT,49.91863
2013,FEMALE,,RURAL,PERCENT,5.09379
2013,FEMALE,,RURAL,PERCENT,33.31923
2013,FEMALE,,RURAL,PERCENT,26.11163
2013,FEMALE,,RURAL,PERCENT,55.96824
2013,FEMALE,,RURAL,PERCENT,3.70038
2013,FEMALE,,RURAL,PERCENT,0
2013,FEMALE,,URBAN,PERCENT,25.80673
2013,FEMALE,,URBAN,PERCENT,79.46716
2013,FEMALE,,URBAN,PERCENT,59.65622
2013,FEMALE,,URBAN,PERCENT,62.55515
2013,FEMALE,,URBAN,PERCENT,5.35759
2013,FEMALE,,URBAN,PERCENT,85.32361
2013,FEMALE,,URBAN,PERCENT,91.26239
2013,FEMALE,,URBAN,PERCENT,74.63048
2013,FEMALE,,URBAN,PERCENT,46.83043
2013,FEMALE,,URBAN,PERCENT,76.46214
2013,FEMALE,,URBAN,PERCENT,70.05014
2013,FEMALE,,URBAN,PERCENT,0
2013,FEMALE,,URBAN,PERCENT,45.19655
2013,FEMALE,,URBAN,PERCENT,54.53135
2013,FEMALE,,URBAN,PERCENT,52.13771
2013,FEMALE,,URBAN,PERCENT,41.96918
2013,FEMALE,,URBAN,PERCENT,85.52
2013,FEMALE,,URBAN,PERCENT,10.82652
2013,MALE,,,PERCENT,39.28667
2013,MALE,,,PERCENT,71.19611
2013,MALE,,,PERCENT,55.23001
2013,MALE,,,PERCENT,10.13335
2013,MALE,,,PERCENT,20.15063
2013,MALE,,,PERCENT,58.37414
2013,MALE,,,PERCENT,64.39833
2013,MALE,,,PERCENT,73.69649
2013,MALE,,,PERCENT,34.12048
2013,MALE,,,PERCENT,54.55095
2013,MALE,,,PERCENT,83.09371
2013,MALE,,,PERCENT,92.11046
2013,MALE,,,PERCENT,30.43519
2013,MALE,,,PERCENT,59.97578
2013,MALE,,,PERCENT,61.37405
2013,MALE,,,PERCENT,67.46346
2013,MALE,,,PERCENT,27.387
2013,MALE,,,PERCENT,24.53496
2013,MALE,,RURAL,PERCENT,19.42103
2013,MALE,,RURAL,PERCENT,24.73699
2013,MALE,,RURAL,PERCENT,46.03547
2013,MALE,,RURAL,PERCENT,9.27141
2013,MALE,,RURAL,PERCENT,33.28524
2013,MALE,,RURAL,PERCENT,59.1242
2013,MALE,,RURAL,PERCENT,51.75685
2013,MALE,,RURAL,PERCENT,37.51941
2013,MALE,,RURAL,PERCENT,0
2013,MALE,,RURAL,PERCENT,62.50601
2013,MALE,,RURAL,PERCENT,54.02152
2013,MALE,,RURAL,PERCENT,0
2013,MALE,,RURAL,PERCENT,61.36922
2013,MALE,,RURAL,PERCENT,0
2013,MALE,,RURAL,PERCENT,24.70503
2013,MALE,,RURAL,PERCENT,20.95763
2013,MALE,,RURAL,PERCENT,66.24598
2013,MALE,,RURAL,PERCENT,67.23917
2013,MALE,,URBAN,PERCENT,83.76006
2013,MALE,,URBAN,PERCENT,80.37148
2013,MALE,,URBAN,PERCENT,70.13208
2013,MALE,,URBAN,PERCENT,69.15567
2013,MALE,,URBAN,PERCENT,46.55177
2013,MALE,,URBAN,PERCENT,22.09973
2013,MALE,,URBAN,PERCENT,61.02542
2013,MALE,,URBAN,PERCENT,92.02341
2013,MALE,,URBAN,PERCENT,43.88036
2013,MALE,,URBAN,PERCENT,67.89718
2013,MALE,,URBAN,PERCENT,61.44323
2013,MALE,,URBAN,PERCENT,23.47841
2013,MALE,,URBAN,PERCENT,76.99953
2013,MALE,,URBAN,PERCENT,85.12083
2013,MALE,,URBAN,PERCENT,29.73397
2013,MALE,,URBAN,PERCENT,6.56939
2013,MALE,,URBAN,PERCENT,73.75532
2013,MALE,,URBAN,PERCENT,67.93152
2018,,,,PERCENT,29.97136
2018,,,,PERCENT,41.61988
2018,,,,PERCENT,16.62158
2018,,,,PERCENT,31.1365
2018,,,,PERCENT,54.38795
2018,,,,PERCENT,66.67483
2018,,,,PERCENT,74.53647
2018,,,,PERCENT,83.79857
2018,,,,PERCENT,47.11678
2018,,,,PERCENT,31.19028
2018,,,,PERCENT,63.81146
2018,,,,PERCENT,9.33109
2018,,,,PERCENT,38.05812
2018,,,,PERCENT,62.73479
2018,,,,PERCENT,53.44427
2018,,,,PERCENT,65.08761
2018,,,,PERCENT,92.83379
2018,,,,PERCENT,8.11607
2018,,,RURAL,PERCENT,16.95886
2018,,,RURAL,PERCENT,8.30302
2018,,,RURAL,PERCENT,52.56298
2018,,,RURAL,PERCENT,38.79502
2018,,,RURAL,PERCENT,7.84391
2018,,,RURAL,PERCENT,73.75138
2018,,,RURAL,PERCENT,37.70939
2018,,,RURAL,PERCENT,25.34671
2018,,,RURAL,PERCENT,38.63487
2018,,,RURAL,PERCENT,53.14864
2018,,,RURAL,PERCENT,62.08854
2018,,,RURAL,PERCENT,44.33431
2018,,,RURAL,PERCENT,29.74788
2018,,,RURAL,PERCENT,12.11134
2018,,,RURAL,PERCENT,60.90748
2018,,,RURAL,PERCENT,0
2018,,,URBAN,PERCENT,30.89595
2018,,,URBAN,PERCENT,83.88461
2018,,,URBAN,PERCENT,61.79041
2018,,,URBAN,PERCENT,65.67148
2018,,,URBAN,PERCENT,46.65195
2018,,,URBAN,PERCENT,74.67985
2018,,,URBAN,PERCENT,81.13438
2018,,,URBAN,PERCENT,42.42917
2018,,,URBAN,PERCENT,61.22777
2018,,,URBAN,PERCENT,0
2018,,,URBAN,PERCENT,70.18588
2018,,,URBAN,PERCENT,41.32747
2018,,,URBAN,PERCENT,58.00768
2018,,,URBAN,PERCENT,71.42665
2018,,,URBAN,PERCENT,92.88892
2018,,,URBAN,PERCENT,63.81146
2018,,,URBAN,PERCENT,0
2018,,,URBAN,PERCENT,15.41037
2018,FEMALE,,,PERCENT,33.78942
2018,FEMALE,,,PERCENT,63.4336
2018,FEMALE,,,PERCENT,71.9663
2018,FEMALE,,,PERCENT,66.26232
2018,FEMALE,,,PERCENT,38.75729
2018,FEMALE,,,PERCENT,83.20567
2018,FEMALE,,,PERCENT,63.7582
2018,FEMALE,,,PERCENT,26.74103
2018,FEMALE,,,PERCENT,59.33462
2018,FEMALE,,,PERCENT,11.90366
2018,FEMALE,,,PERCENT,93.94693
2018,FEMALE,,,PERCENT,48.92331
2018,FEMALE,,,PERCENT,37.23296
2018,FEMALE,,,PERCENT,51.71903
2018,FEMALE,,,PERCENT,30.99006
2018,FEMALE,,,PERCENT,4.79222
2018,FEMALE,,,PERCENT,0
2018,FEMALE,,,PERCENT,24.39957
2018,FEMALE,,RURAL,PERCENT,70.26824
2018,FEMALE,,RURAL,PERCENT,62.64143
2018,FEMALE,,RURAL,PERCENT,47.70253
2018,FEMALE,,RURAL,PERCENT,34.46103
2018,FEMALE,,RURAL,PERCENT,33.14197
2018,FEMALE,,RURAL,PERCENT,55.99885
2018,FEMALE,,RURAL,PERCENT,34.1583
2018,FEMALE,,RURAL,PERCENT,30.55363
2018,FEMALE,,RURAL,PERCENT,12.38987
2018,FEMALE,,RURAL,PERCENT,0
2018,FEMALE,,RURAL,PERCENT,0
2018,FEMALE,,RURAL,PERCENT,9.04159
2018,FEMALE,,RURAL,PERCENT,0
2018,FEMALE,,RURAL,PERCENT,36.34667
2018,FEMALE,,RURAL,PERCENT,51.00655
2018,FEMALE,,RURAL,PERCENT,0
2018,FEMALE,,URBAN,PERCENT,60.13864
2018,FEMALE,,URBAN,PERCENT,27.82468
2018,FEMALE,,URBAN,PERCENT,70.59232
2018,FEMALE,,URBAN,PERCENT,59.33462
2018,FEMALE,,URBAN,PERCENT,81.16754
2018,FEMALE,,URBAN,PERCENT,41.01495
2018,FEMALE,,URBAN,PERCENT,67.15835
2018,FEMALE,,URBAN,PERCENT,55.371
2018,FEMALE,,URBAN,PERCENT,35.77963
2018,FEMALE,,URBAN,PERCENT,23.45314
2018,FEMALE,,URBAN,PERCENT,83.26033
2018,FEMALE,,URBAN,PERCENT,0
2018,FEMALE,,URBAN,PERCENT,65.16052
2018,FEMALE,,URBAN,PERCENT,72.22837
2018,FEMALE,,URBAN,PERCENT,93.92506
2018,FEMALE,,URBAN,PERCENT,0
2018,FEMALE,,URBAN,PERCENT,0
2018,FEMALE,,URBAN,PERCENT,56.97215
2018,MALE,,,PERCENT,62.15213
2018,MALE,,,PERCENT,58.13712
2018,MALE,,,PERCENT,57.3005
2018,MALE,,,PERCENT,57.5538
2018,MALE,,,PERCENT,15.63574
2018,MALE,,,PERCENT,69.15588
2018,MALE,,,PERCENT,91.30882
2018,MALE,,,PERCENT,77.18942
2018,MALE,,,PERCENT,84.55315
2018,MALE,,,PERCENT,44.30049
2018,MALE,,,PERCENT,67.09972
2018,MALE,,,PERCENT,42.82974
2018,MALE,,,PERCENT,36.38404
2018,MALE,,,PERCENT,21.8397
2018,MALE,,,PERCENT,66.78619
2018,MALE,,,PERCENT,31.43739
2018,MALE,,,PERCENT,9.7108
2018,MALE,,,PERCENT,36.52746
2018,MALE,,RURAL,PERCENT,55.16845
2018,MALE,,RURAL,PERCENT,40.85173
2018,MALE,,RURAL,PERCENT,41.2997
