Year,Sex,Age,Location,Units,Value
2013,,,RURAL,Ratio,0.69595
2013,,,RURAL,Ratio,0.65443
2013,,,RURAL,Ratio,0.74284
2013,,,RURAL,Ratio,0.58784
2013,,,RURAL,Ratio,0.82857
2013,,,RURAL,Ratio,0
2013,,,RURAL,Ratio,0.35132
2013,,,RURAL,Ratio,0.64376
2013,,,RURAL,Ratio,0.38414
2013,,,RURAL,Ratio,0.20592
2013,,,RURAL,Ratio,0.44656
2013,,,RURAL,Ratio,0.84485
2013,,,RURAL,Ratio,0
2013,,,RURAL,Ratio,0.9363
2013,,,RURAL,Ratio,0.39912
2013,,,RURAL,Ratio,0
2013,,,RURAL,Ratio,0
2013,,,RURAL,Ratio,0.36713
2013,,,RURAL,Ratio,0.52434
2013,,,URBAN,Ratio,0.24243
2013,,,URBAN,Ratio,0
2013,,,URBAN,Ratio,1.12287
2013,,,URBAN,Ratio,0.96923
2013,,,URBAN,Ratio,1.02912
2013,,,URBAN,Ratio,0.85063
2013,,,URBAN,Ratio,1.01832
2013,,,URBAN,Ratio,0.75392
2013,,,URBAN,Ratio,0.68973
2013,,,URBAN,Ratio,0.99173
2013,,,URBAN,Ratio,1.00467
2013,,,URBAN,Ratio,1.0354
2013,,,URBAN,Ratio,0.46113
2013,,,URBAN,Ratio,0.98875
2013,,,URBAN,Ratio,0.86792
2013,,,URBAN,Ratio,0.89358
2013,,,URBAN,Ratio,0.90156
2013,,,URBAN,Ratio,0.92086
2013,,,URBAN,Ratio,0.52646
2013,,,URBAN,Ratio,0.71019
2013,,,URBAN,Ratio,0.23929
2013,FEMALE,,,Ratio,0.6056
2013,FEMALE,,,Ratio,0.62163
2013,FEMALE,,,Ratio,0
2013,FEMALE,,,Ratio,0.55758
2013,FEMALE,,,Ratio,0.16257
2013,FEMALE,,,Ratio,0.4275
2013,FEMALE,,,Ratio,2
2013,FEMALE,,,Ratio,0
2013,FEMALE,,,Ratio,0.69068
2013,FEMALE,,,Ratio,0.79223
2013,FEMALE,,,Ratio,0.40368
2013,FEMALE,,,Ratio,0.43292
2013,FEMALE,,,Ratio,0.63906
2013,FEMALE,,,Ratio,0.71261
2013,FEMALE,,,Ratio,0.47049
2013,FEMALE,,,Ratio,0
2013,FEMALE,,,Ratio,0.73621
2013,FEMALE,,,Ratio,0.73197
2013,FEMALE,,,Ratio,0.06998
2013,FEMALE,,,Ratio,0.45607
2013,FEMALE,,,Ratio,0.25102
2013,FEMALE,,RURAL,Ratio,0
2013,FEMALE,,RURAL,Ratio,0
2013,FEMALE,,RURAL,Ratio,0
2013,FEMALE,,URBAN,Ratio,0.09825
2013,FEMALE,,URBAN,Ratio,0.68544
2013,FEMALE,,URBAN,Ratio,0.52971
2013,MALE,,,Ratio,0.73432
2013,MALE,,,Ratio,0
2013,MALE,,,Ratio,0.55259
2013,MALE,,,Ratio,0.75855
2013,MALE,,,Ratio,0.83087
2013,MALE,,,Ratio,0.41953
2013,MALE,,,Ratio,1.68654
2013,MALE,,,Ratio,1.05088
2013,MALE,,,Ratio,0.41719
2013,MALE,,,Ratio,0.89819
2013,MALE,,,Ratio,0.59787
2013,MALE,,,Ratio,0.74841
2013,MALE,,,Ratio,0.8366
2013,MALE,,,Ratio,0
2013,MALE,,,Ratio,0.84304
2013,MALE,,,Ratio,0
2013,MALE,,,Ratio,0.79523
2013,MALE,,,Ratio,0.9988
2013,MALE,,,Ratio,0.16896
2013,MALE,,,Ratio,0.59961
2013,MALE,,,Ratio,0.41063
2013,MALE,,RURAL,Ratio,0
2013,MALE,,RURAL,Ratio,0
2013,MALE,,RURAL,Ratio,0
2013,MALE,,URBAN,Ratio,0.52388
2013,MALE,,URBAN,Ratio,0.7382
2013,MALE,,URBAN,Ratio,0.36214
2014,,,,Ratio,0.94347
2014,,,,Ratio,1.6165
2014,,,,Ratio,1.00715
2015,,,,Ratio,1.75603
2018,,,,Ratio,0.54505
2018,,,,Ratio,0.93233
2018,,,,Ratio,1.0202
2018,,,,Ratio,0.98406
2018,,,,Ratio,0.30649
2018,,,,Ratio,0
2018,,,,Ratio,0.66798
2018,,,,Ratio,0.85798
2018,,,,Ratio,0.84152
2018,,,,Ratio,0.95466
2018,,,,Ratio,1.02808
2018,,,,Ratio,0.98577
2018,,,,Ratio,0.78892
2018,,,,Ratio,0.98752
2018,,,,Ratio,0.89862
2018,,,,Ratio,0.64978
2018,,,,Ratio,0.87487
2018,,,,Ratio,0.73497
2018,,,,Ratio,0.631
2018,,,,Ratio,0.76428
2018,,,,Ratio,0.70112
2018,,,,Ratio,0.25961
2018,,,,Ratio,0.8678
2018,,,,Ratio,0.85067
2018,,,,Ratio,0.94544
2018,,,,Ratio,0.98757
2018,,,,Ratio,0.82039
2018,,,,Ratio,0
2018,,,,Ratio,0.91245
2018,,,,Ratio,0.54314
2018,,,,Ratio,1.09131
2018,,,,Ratio,0
2018,,,,Ratio,0
2018,,,,Ratio,0.65507
2018,,,,Ratio,0.44833
2018,,,,Ratio,0.37221
2018,,,,Ratio,0.12719
2018,,,,Ratio,1.00418
2018,,,,Ratio,1
2018,,,,Ratio,1.00001
2018,,,RURAL,Ratio,0.91871
2018,,,RURAL,Ratio,1.05192
2018,,,RURAL,Ratio,0.7728
2018,,,RURAL,Ratio,0.83441
2018,,,RURAL,Ratio,0
2018,,,RURAL,Ratio,0.8131
2018,,,RURAL,Ratio,0.58707
2018,,,RURAL,Ratio,0.57491
2018,,,RURAL,Ratio,0.92456
2018,,,RURAL,Ratio,1.06151
2018,,,RURAL,Ratio,0.57453
2018,,,RURAL,Ratio,0
2018,,,RURAL,Ratio,0
2018,,,RURAL,Ratio,0.82848
2018,,,RURAL,Ratio,0.88972
2018,,,RURAL,Ratio,0
2018,,,URBAN,Ratio,0.93391
2018,,,URBAN,Ratio,0
2018,,,URBAN,Ratio,1.00087
2018,,,URBAN,Ratio,0.9455
2018,,,URBAN,Ratio,0
2018,,,URBAN,Ratio,0.76181
2018,,,URBAN,Ratio,0.97456
2018,,,URBAN,Ratio,0.76726
2018,,,URBAN,Ratio,0.98324
2018,,,URBAN,Ratio,0.98219
2018,,,URBAN,Ratio,0.92958
2018,,,URBAN,Ratio,0
2018,,,URBAN,Ratio,1.02612
2018,,,URBAN,Ratio,0.88453
2018,,,URBAN,Ratio,0.85798
2018,,,URBAN,Ratio,0.59495
2018,,,URBAN,Ratio,0.4788
2018,,,URBAN,Ratio,0.91911
2018,,,URBAN,Ratio,0.65915
2018,,,URBAN,Ratio,0
2018,,,URBAN,Ratio,0.5058
2018,FEMALE,,,Ratio,0.79321
2018,FEMALE,,,Ratio,0.85394
2018,FEMALE,,,Ratio,0.48388
2018,FEMALE,,,Ratio,1.19258
2018,FEMALE,,,Ratio,0
2018,FEMALE,,,Ratio,0.93274
2018,FEMALE,,,Ratio,0.8594
2018,FEMALE,,,Ratio,0.59854
2018,FEMALE,,,Ratio,0.97286
2018,FEMALE,,,Ratio,0
2018,FEMALE,,,Ratio,0
2018,FEMALE,,,Ratio,0
2018,FEMALE,,,Ratio,0.63797
2018,FEMALE,,,Ratio,0
2018,FEMALE,,,Ratio,0.22045
2018,FEMALE,,,Ratio,0.62841
2018,FEMALE,,,Ratio,0
2018,FEMALE,,,Ratio,0.37245
2018,FEMALE,,,Ratio,0.41254
2018,FEMALE,,RURAL,Ratio,0
2018,FEMALE,,URBAN,Ratio,0.42973
2018,FEMALE,,URBAN,Ratio,0.60657
2018,FEMALE,,URBAN,Ratio,0
2018,MALE,,,Ratio,0.90524
2018,MALE,,,Ratio,0.63425
2018,MALE,,,Ratio,0.93707
2018,MALE,,,Ratio,0.61021
2018,MALE,,,Ratio,0.82204
2018,MALE,,,Ratio,0.98896
2018,MALE,,,Ratio,1.03671
2018,MALE,,,Ratio,0.29421
2018,MALE,,,Ratio,0.68028
2018,MALE,,,Ratio,0
2018,MALE,,,Ratio,0
2018,MALE,,,Ratio,0
2018,MALE,,,Ratio,0.61053
2018,MALE,,,Ratio,0
2018,MALE,,,Ratio,0.71068
2018,MALE,,,Ratio,0.37181
2018,MALE,,,Ratio,0.14042
2018,MALE,,,Ratio,0.48517
2018,MALE,,URBAN,Ratio,0
2018,MALE,,URBAN,Ratio,0.55464
2018,MALE,,URBAN,Ratio,0.70414
2019,,,,Ratio,0.89859
2019,,,,Ratio,0.86137
2019,,,,Ratio,0.89213
2019,,,,Ratio,0.89705
2019,,,,Ratio,1.15707
2019,,,,Ratio,0.51343
2019,,,,Ratio,0.36784
2019,,,,Ratio,0.63678
